gene,mouse_pooled_g,mouse_se,mouse_ci_low,mouse_ci_high,mouse_tau2,mouse_I2,mouse_same_direction_3of3,human_hedges_g,human_var_g,human_ci_low,human_ci_high,human_n_case,human_n_control,source_human_log2FC,source_human_Wald_stat,source_human_p,source_human_FDR,state,prespecified_state_gene,same_direction_mouse_human,human_contrast,interpretation_boundary
ABCC3,1.3787568985575775,1.101670835106436,-0.7805179382510368,3.538031735366192,2.192979620601283,64.29456152291301,True,0.19013766095813228,0.418926187298831,-1.0784626863251205,1.458738008241385,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCC4,0.2766502758057993,0.6662319875476191,-1.029164419787534,1.5824649713991328,0.5349840110878256,40.17030218550588,False,-0.10063641633040726,0.41729964718490586,-1.366771608411227,1.1654987757504125,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCC5,-1.4177303191383586,1.1167288228803938,-3.60651881198393,0.7710581737072131,2.4450562770402984,67.87002000773306,True,0.079718551600089,0.4170638571334927,-1.1860588828503853,1.3454959860505635,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCC6,-1.2459035064925124,0.5478912680016569,-2.3197703917757595,-0.172036621209265,0.0,0.0,True,0.04472855470630581,0.41679170689204886,-1.2206358280690648,1.3100929374816765,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCC9,-1.1835565391960883,0.5453389113429414,-2.2524208054282537,-0.11469227296392304,0.0,0.0,True,1.0501380014850168,0.48559103055185077,-0.3156754934578285,2.415951496427862,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCD1,0.16990327368319127,0.48581284630585475,-0.782289905076284,1.1220964524426666,0.0,0.0,False,-0.3533184810379112,0.4244687884818502,-1.630283358327759,0.9236463962519365,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCD2,0.08636219509952328,0.4834811726286924,-0.8612609032527138,1.0339852934517604,0.0,0.0,False,0.9108312686602169,0.46851751666474045,-0.43075618358405143,2.252418720904485,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCD3,-0.18949431666492195,0.6104223619633344,-1.3859221461130573,1.0069335127832135,0.33966106121288975,30.342282248783185,False,-0.2617565630772219,0.42094894781129166,-1.5334159034321213,1.0099027772776776,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCD4,-0.250507281370298,0.4969520435892132,-1.2245332868051557,0.7235187240645599,0.0,0.0,False,0.9181998657170046,0.46935985375433703,-0.42459304988192026,2.2609927813159296,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCE1,0.6116435328533267,0.808543652858645,-0.9731020267496175,2.196389092456271,1.0276702067037995,52.62922549142105,False,1.2707338827375527,0.5175894542127453,-0.13936244280325316,2.6808302082783584,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCF1,-0.419136989396423,0.5275724713985782,-1.4531790333376362,0.6149050545447903,0.06972192563213579,8.316630343010925,False,0.713381392763003,0.4484737298879468,-0.5991949595828467,2.025957745108853,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCF2,0.47742052968404974,0.8613834668132957,-1.2108910652700098,2.1657321246381094,1.3254486020604885,59.655503620069304,False,0.6820474793359189,0.44574096442094674,-0.6265236837727249,1.9906186424445629,4,6,1.20679054221854,2.3393255569309,0.0193185910025873,0.103093312296585,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCF3,0.06932120282130175,0.5510459206249446,-1.0107288016035898,1.1493712072461932,0.155346809447499,17.002595731467878,False,0.4373682326185278,0.4286223523481576,-0.845829191311509,1.7205656565485645,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABCG1,0.01909447423750951,0.48581573525187294,-0.9331043668561614,0.9712933153311805,0.0,0.0,False,0.19539730883265632,0.41905292343535694,-1.0733949163442114,1.4641895340095241,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD10,-0.7397196673985565,0.5144093101907506,-1.7479619153724277,0.26852258057531475,0.0,0.0,False,0.3768946092120053,0.4255447633199836,-0.9016877161663994,1.6554769345904101,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD11,1.2390527779781573,0.5661969414499096,0.1293067727363344,2.34879878321998,0.0,0.0,True,0.31269944109960013,0.4227779754456668,-0.9617195914293689,1.587118473628569,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD12,0.2785776435962661,0.48072769937657733,-0.6636486471818255,1.2208039343743575,0.0,0.0,True,-0.2440689133514942,0.4203897688207029,-1.5148833513799627,1.0267455246769743,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD13,0.03796120507024856,0.5546563584089469,-1.0491652574112875,1.1250876675517845,0.16123407144315327,17.30304963650473,False,1.525701227251934,0.5621519313440453,0.05615610734193788,2.99524634716193,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD14A,1.379744601625267,0.6663189783446488,0.07375940406975534,2.6857297991807787,0.26810615636564217,18.847102876931583,True,1.2305918446861062,0.5113139346796638,-0.17093004649697363,2.632113735869186,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD14B,-0.5483386510326363,0.5084105779028778,-1.5448233837222767,0.4481460816570041,0.0,0.0,False,0.33974982282643434,0.4238810380485788,-0.93633065887032,1.6158303045231888,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD15,0.9843866130450193,0.6338921070538539,-0.25804191678053423,2.226815142870573,0.3164292325964312,26.001160386746196,True,0.10140490772740024,0.41730935137361685,-1.1647450060809477,1.367554821535748,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD16A,-0.0549819322210975,0.48666422893279526,-1.0088438209293762,0.8988799564871812,0.0,0.0,False,0.31626084628183654,0.4229179743473481,-0.9583691746468925,1.5908908672105657,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD2,-1.0851632267998872,0.5270880478038511,-2.1182558004954353,-0.052070653104339115,0.0,0.0,True,-0.37033844336873933,0.4252385768314655,-1.648460705421849,0.9077838186843703,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD3,-0.17287088865958936,0.4828906997836942,-1.11933666023563,0.7735948829164513,0.0,0.0,False,2.013777642734359,0.6701229413152137,0.4093013134117591,3.6182539720569595,4,6,1.92799369601639,3.79292903373284,0.0001488807149562,0.0040662044729981,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD4,0.7333623577834358,0.5142372196572568,-0.2745425927447873,1.741267308311659,0.0,0.0,True,1.7385747828453917,0.6055818088882855,0.2133196969580382,3.263829868732745,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD5,-1.7676834579893972,1.1108957151319734,-3.9450390596480647,0.4096721436692705,2.288643077940687,64.23492850520769,True,2.054586051906159,0.6804994069596253,0.4377352480976886,3.6714368557146293,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD6,0.4682066910772916,0.5718371188137832,-0.6525940617977234,1.5890074439523065,0.18685931272986717,18.776373545240876,False,-1.937282814148361,0.6512332105413288,-3.5189836397204943,-0.35558198857622747,4,6,-0.845546817078112,-2.90642451707303,0.0036558509162108,0.0350079597631504,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABHD8,1.3845400758954667,0.5577195266456406,0.291409803670011,2.477670348120922,0.0,0.0,True,0.3932677933506257,0.4263328889970961,-0.8864979767695336,1.673033563470785,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABI1,0.4577391520739004,0.7422837930344565,-0.9971370822736341,1.912615386421435,0.7830238269351693,47.26565790163659,False,0.46197651812921375,0.43000556062309114,-0.8232897428804136,1.747242779138841,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABI2,0.07813660957959748,0.4786486341502162,-0.8600147133548263,1.0162879325140213,0.0,0.0,False,-0.5940009927261418,0.4387189903766443,-1.892223960259422,0.7042219748071383,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABI3,1.225941722943507,0.5526788037847814,0.14269126752533556,2.3091921783616787,0.0,0.0,True,0.6593586803061403,0.44383878349760764,-0.6464173612432554,1.9651347218555362,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABI3BP,-1.117893609620162,0.5294484229868949,-2.155612518674476,-0.08017470056584797,0.0,0.0,True,0.8180799767874567,0.458495094692952,-0.5090804339287629,2.1452403875036765,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABL1,-0.9446218095855983,0.6523636113064365,-2.223254487746214,0.33401086857501716,0.39157325268661264,30.445902779127515,True,-0.7680747790383912,0.45353784580384626,-2.0880410621077945,0.5518915040310121,4,6,-0.649174560802202,-3.0869097842796,0.0020224896769757,0.0240614696932951,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABL2,-0.36681316719677587,0.48207891288632154,-1.3116878364539661,0.5780615020604143,0.0,0.0,True,-1.4683036611365756,0.5514113942483587,-2.9237424307674025,-0.012864891505748766,4,6,-0.620842649785235,-2.55659083784226,0.0105703468548834,0.0696018946949978,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABLIM1,-0.9388584068048259,0.513359948793834,-1.9450439064407403,0.06732709283108862,0.0,0.0,True,-1.2104736227914779,0.508244566133787,-2.6077825812038813,0.18683533562092558,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABLIM2,-0.21412362644111613,0.4814936740828067,-1.1578512276434172,0.729603974761185,0.0,0.0,False,-0.23790611002515563,0.42020412399087304,-1.508439920170851,1.0326277001205397,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABLIM3,-0.40874607092731774,0.9628991891995612,-2.2960284817584578,1.478536339903822,1.7971169791383825,64.86310595667952,False,-1.3486364601837435,0.5303429355252253,-2.7759995608395314,0.07872664047204436,4,6,-0.647986155180239,-2.63243223648475,0.0084775932562239,0.0600643985238737,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABR,-1.0711978100946722,0.5352887880900113,-2.1203638347510942,-0.022031785438249907,0.0,0.0,True,-0.8115413570801804,0.45782912755738797,-2.13773756293528,0.5146548487749192,4,6,-0.65886520087849,-2.30311626014814,0.0212723026789362,0.109430820835384,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABT1,-0.061344553302808046,0.48528224801163455,-1.0124977594056117,0.8898086527999957,0.0,0.0,False,1.0462617734894701,0.4850831478332499,-0.3188372781240796,2.41136082510302,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABTB1,0.11639960772591738,0.47956752671012376,-0.8235527446259252,1.05635196007776,0.0,0.0,False,0.34382606843080266,0.42405518949995313,-0.932516525069477,1.6201686619310824,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ABTB2,1.4205137332965954,1.2110317754732762,-0.9531085466310258,3.7941360132242163,2.9919032058293884,71.54603804933201,True,0.11713164604156763,0.4175241555731921,-1.1493440923956022,1.3836073844787375,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ACAA2,-0.6097161436838332,0.6120074544493752,-1.8092507544046086,0.5898184670369422,0.3086131472585662,27.383144870337016,False,0.2866344644894067,0.42180162393123727,-0.9863121638081982,1.5595810927870117,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ACACA,0.19611797952667417,0.4899633183468761,-0.764210124433203,1.1564460834865513,0.0,0.0,False,-0.9463883753524122,0.4726448514793028,-2.2938721271813125,0.4010953764764881,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ACACB,-0.12759603893773436,0.4851777073821944,-1.0785443454068353,0.8233522675313667,0.0,0.0,False,-0.6417725339472049,0.4424086657497302,-1.9454431711651194,0.6618981032707096,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
ACAD10,0.9791870703586947,0.7749043188553145,-0.5396253945977219,2.4979995353151114,0.7909775405068773,44.13731348869041,False,-1.4852351626861429,0.554536884696625,-2.9447929368939865,-0.025677388478299257,4,6,-1.09201547760707,-2.45306448562667,0.014164494365202,0.0847533938459675,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
